respondent_id,year,country_raw,education_raw,job_role_raw,primary_language_raw,ml_tools_raw,years_experience_raw,salary_usd_raw,remote_work_raw,preferred_ide_raw,learning_platform_raw
100712,2019,JP,Master's,data scientist,C#,TensorFlow;XGBoost;scikit-learn,7,41116.196271212095,No,RStudio,University
100713,2019,uk,Master's,Data Scientist,PYTHON,PyTorch;TensorFlow;XGBoost,4,160254.25760501588,Yes,JupyterLab,Kaggle
100714,2019,AU,PhD,Data Analyst,python,None;scikit-learn,4,"$83,239",Hybrid,VS Code,YouTube
100715,2021,AU,Masters,Business Analyst,JavaScript,PyTorch;TensorFlow,7,99813.0720371664,Y,VS Code,Books
100716,2021,BD,Diploma/Other,Software Engineer,JavaScript,LightGBM;None;TensorFlow,3-5,"$117,309",No,PyCharm,Books
100717,2021,AU,High school,Student,r,Keras;LightGBM,4,12974.861750326525,Hybrid,Notepad++,Udemy
100718,2017,USA,Diploma/Other,Data Analyst,R,XGBoost;scikit-learn,10+,,Yes,RStudio,University
100719,2020,Nigeria,MS,Data Scientist,JavaScript,PyTorch,5-10,"$121,746",No,Spyder,Blogs
100720,2021,Nigeria,Master's,Student,Java,LightGBM;XGBoost;scikit-learn,0-1,20145.489147696273,No,Spyder,Kaggle
100721,2018,Japan,PhD,Business Analyst,R,TensorFlow;scikit-learn,3-5,93477.230101176,Yes,Notepad++,Kaggle
100722,2017,US,Bachelors,Data Scientist,JS,None;XGBoost,10+,"$41,746",Hybrid,VS Code,Coursera
100723,2020,USA,Masters,Data Analyst,PYTHON,Keras;LightGBM;XGBoost,12,79430.49674769404,N,Spyder,Udemy
100724,2020,DE,ph.d,Data Engineer,SQL,None;scikit-learn,10+,118304.47087566447,Hybrid,JupyterLab,University
100725,2021,U.S.A.,Doctorate,Student,C#,Keras;PyTorch;scikit-learn,3-5,8940.207267069467,Yes,Notepad++,Books
100726,2017,United Kingdom,BA,Business Analyst,sql,XGBoost,5-10,99537.26840474586,No,Spyder,Coursera
100727,2021,USA,MSc,Other,C#,PyTorch;scikit-learn,12,50957.07076360409,Hybrid,RStudio,YouTube
100728,2018,uk,BS,Business Analyst,JavaScript,Keras;TensorFlow;XGBoost,12,131887.89512938572,N,RStudio,YouTube
100729,2018,JP,Master's,Researcher,PYTHON,Keras;TensorFlow;XGBoost,5-10,"$75,613",Yes,VS Code,Coursera
100730,2018,DE,PhD,data scientist,R,None,12,73675.3946394259,Y,RStudio,Coursera
100731,2021,uk,BA,Business Analyst,JS,None;TensorFlow;scikit-learn,10+,126227.04812064266,Hybrid,VS Code,Kaggle
100732,2020,UK,MS,Business Analyst,SQL,None;scikit-learn,1-3,,Hybrid,JupyterLab,University
100733,2019,BR,MSc,Data Scientist,PYTHON,TensorFlow,0,126275.1569354506,Hybrid,Notepad++,University
100734,2019,Nigeria,Doctorate,Data Scientist,JS,None;PyTorch;TensorFlow,4,91280.79304984705,N,JupyterLab,University
100735,2021,Germany,Diploma/Other,Data Scientist,C#,Keras;XGBoost,0,"$167,954",N,Spyder,Coursera
100736,2019,India,MSc,Other,SQL,Keras;None,1-3,52544.42226998046,No,JupyterLab,Books
100737,2021,United States,BA,Student,JS,XGBoost,3-5,19272.24953458136,N,Spyder,University
100738,2019,BD,MSc,data scientist,r,LightGBM,0,71375.2143500036,Yes,JupyterLab,University
100739,2019,U.S.A.,Master's,ML Engineer,SQL,Keras;PyTorch,5-10,145044.3458182504,N,JupyterLab,Udemy
100740,2019,USA,BA,Data Scientist,R,PyTorch;scikit-learn,7,95908.89941565954,Yes,RStudio,YouTube
100741,2018,Bangladesh,Bachelor's,Software Engineer,Java,LightGBM;XGBoost,10+,148279.78177321164,Hybrid,PyCharm,Books
100742,2020,USA,Some college,Business Analyst,JS,TensorFlow,5-10,50435.1918558156,Yes,RStudio,University
100743,2019,AU,Some college,Business Analyst,python,Keras;None;scikit-learn,12,151443.23184441638,Yes,JupyterLab,University
100744,2018,US,high School,Business Analyst,JS,Keras;LightGBM;scikit-learn,12,"$133,486",Hybrid,Notepad++,Udemy
100745,2021,uk,Bachelor's,ML Engineer,r,Keras;None;XGBoost,4,"$121,501",Yes,JupyterLab,Udemy
100746,2019,BD,BS,data scientist,Python,LightGBM;None;XGBoost,1-3,77620.11777856686,No,Spyder,Kaggle
100747,2020,Brazil,BA,Machine Learning Engineer,PYTHON,LightGBM,10+,"$115,000",N,PyCharm,Udemy
100748,2021,U.S.A.,BS,Data Engineer,SQL,PyTorch;XGBoost,0-1,84743.78978495162,No,VS Code,University
100749,2020,Australia,High school,data scientist,sql,None;scikit-learn,1.5,76667.70317400653,Y,PyCharm,Blogs
100750,2017,Japan,Diploma/Other,Data Engineer,JS,None,4,186141.1538661854,N,JupyterLab,Kaggle
100751,2021,uk,Some college,ML Engineer,JS,None,7,87913.69799485427,Yes,RStudio,YouTube
100752,2020,Bangladesh,high School,Researcher,python,Keras;PyTorch,4,228094.7260197668,Y,PyCharm,Udemy
100753,2019,Bangladesh,Some college,Data Engineer,r,Keras,1.5,123847.34781152522,No,Notepad++,Blogs
100754,2017,uk,Doctorate,Software Engineer,Java,PyTorch;scikit-learn,1-3,"$77,189",Y,VS Code,Kaggle
100755,2021,Nigeria,Master's,Data Analyst,r,Keras;None,12,166584.6370322849,N,PyCharm,YouTube
100756,2020,USA,Masters,data scientist,SQL,XGBoost,1-3,"$66,219",Hybrid,Spyder,University
100757,2019,CAN,MSc,Student,R,None;TensorFlow;XGBoost,3-5,16186.912394095601,Y,RStudio,Coursera
100758,2021,uk,Bachelor's,Data Engineer,sql,None;PyTorch;XGBoost,0,50876.473886263324,N,Notepad++,Udemy
100759,2021,BD,PhD,Other,python,LightGBM,12,97680.71423278596,Y,VS Code,YouTube
100760,2018,Japan,Master's,Software Engineer,C#,scikit-learn,4,161695.14582785268,No,JupyterLab,University
100761,2018,U.S.A.,MSc,data scientist,JS,,12,61265.12028763207,Y,JupyterLab,University
100762,2018,JP,PhD,Data Scientist,python,None;TensorFlow;XGBoost,0-1,84109.62619156552,No,Notepad++,Udemy
100763,2020,DE,MS,Machine Learning Engineer,sql,None;PyTorch;XGBoost,5-10,109128.49031253683,No,Notepad++,Kaggle
100764,2017,UK,MSc,Other,r,PyTorch,0,"$75,219",Yes,Spyder,Coursera
100765,2020,Japan,MS,Student,PYTHON,Keras;None;scikit-learn,0,10210.172610508462,N,VS Code,Coursera
100766,2021,AU,MS,Software Engineer,python,Keras;None;scikit-learn,5-10,107412.05091227085,Y,Notepad++,YouTube
100767,2021,CAN,PhD,Software Engineer,sql,None;PyTorch,1.5,190493.8327304991,N,PyCharm,Blogs
100768,2019,BD,Master's,Data Analyst,R,XGBoost,1.5,"$45,104",Hybrid,RStudio,Udemy
100769,2021,UK,Some college,Other,PYTHON,TensorFlow;scikit-learn,1-3,49996.20855707704,Yes,PyCharm,Blogs
100770,2017,Nigeria,PhD,Student,PYTHON,scikit-learn,3-5,19184.89023837601,Y,RStudio,Books
100771,2021,AU,MSc,Student,JavaScript,TensorFlow,4,12470.431760827654,N,RStudio,YouTube
100772,2017,DE,Masters,Software Engineer,R,TensorFlow,1.5,123812.06483503999,N,VS Code,YouTube
100773,2019,Nigeria,Some college,ML Engineer,C#,Keras;PyTorch;XGBoost,12,97534.62538347964,Hybrid,VS Code,Coursera
100774,2021,BR,Master's,Software Engineer,python,XGBoost,4,246481.69136831228,Yes,PyCharm,Blogs
100775,2018,NG,Some college,Machine Learning Engineer,Java,XGBoost,1-3,116133.57550578257,N,Spyder,Coursera
100776,2018,IND,Master's,Other,JS,LightGBM;XGBoost;scikit-learn,12,62377.748364813386,Hybrid,Spyder,Coursera
100777,2020,uk,MS,Data Scientist,Java,None;PyTorch;XGBoost,12,120707.95465930394,Hybrid,RStudio,Kaggle
100778,2020,UK,BS,Data Analyst,Python,Keras;LightGBM;XGBoost,12,45988.46201677463,Hybrid,VS Code,Blogs
100779,2020,Nigeria,MSc,Data Analyst,JavaScript,scikit-learn,10+,105635.12244279869,N,VS Code,Kaggle
100780,2020,Nigeria,high School,Data Analyst,C#,scikit-learn,10+,"$55,634",Hybrid,PyCharm,YouTube
100781,2020,United Kingdom,BS,Machine Learning Engineer,Python,LightGBM;scikit-learn,12,"$209,692",No,Spyder,Blogs
100782,2018,Bangladesh,PhD,Researcher,SQL,None;TensorFlow,10+,85874.66302307835,No,RStudio,Udemy
100783,2019,NG,Some college,Data Scientist,SQL,TensorFlow;scikit-learn,12,99217.8624697179,No,RStudio,Books
100784,2018,Germany,Doctorate,Student,R,LightGBM,4,11516.124835820947,No,PyCharm,YouTube
100785,2021,Canada,High school,Other,r,LightGBM;None;scikit-learn,3-5,71134.69562283924,Y,RStudio,University
100786,2020,UK,Master's,Business Analyst,R,LightGBM;PyTorch,1.5,110492.06922488478,Y,JupyterLab,Udemy
100787,2019,NG,Some college,Student,Python,Keras;LightGBM;PyTorch,0,15114.634784844728,N,Notepad++,Coursera
100788,2019,USA,Diploma/Other,Business Analyst,JS,Keras,1.5,149142.27867541127,N,Notepad++,Books
100789,2021,United Kingdom,BA,Machine Learning Engineer,r,None,1-3,147275.98218985266,Hybrid,Notepad++,YouTube
100790,2018,CAN,Master's,Other,R,LightGBM;None;XGBoost,5-10,"$103,169",N,JupyterLab,Blogs
100791,2020,AU,Bachelors,Software Engineer,C#,LightGBM;None;scikit-learn,1-3,123045.74146545885,Yes,RStudio,Coursera
100792,2019,NG,high School,Other,Java,Keras;None;TensorFlow,10+,,No,VS Code,Coursera
100793,2020,Japan,high School,Data Scientist,JavaScript,LightGBM;TensorFlow,12,1150000,Yes,Notepad++,Coursera
100794,2017,U.S.A.,Some college,Data Engineer,PYTHON,LightGBM;PyTorch;XGBoost,3-5,"$143,930",Yes,Notepad++,Udemy
100795,2021,United Kingdom,BS,Researcher,JS,LightGBM;scikit-learn,4,158311.2739026626,Hybrid,RStudio,Blogs
100796,2021,Australia,Doctorate,Software Engineer,r,,1-3,111928.63521527853,Hybrid,VS Code,University
100797,2020,CAN,BA,Data Scientist,r,None,10+,163004.46765329805,No,RStudio,Coursera
100798,2020,Nigeria,Diploma/Other,ML Engineer,JavaScript,PyTorch,3-5,75100.92806794743,Y,VS Code,Udemy
100799,2021,Brazil,Doctorate,Student,R,XGBoost,1-3,23064.412172953915,Y,Notepad++,Kaggle
100800,2020,USA,High school,data scientist,python,Keras;LightGBM;XGBoost,4,"$69,595",Yes,RStudio,Udemy
100801,2018,JP,PhD,Data Scientist,Python,LightGBM;PyTorch,10+,"$146,071",No,Notepad++,Kaggle
100802,2020,CAN,MSc,Data Scientist,C#,LightGBM;PyTorch,4,154064.6151528062,Y,RStudio,Books
100803,2020,U.S.A.,MS,ML Engineer,Python,LightGBM;PyTorch,4,95886.00931116912,Yes,Spyder,YouTube
100804,2019,Canada,BA,Other,r,LightGBM;PyTorch;scikit-learn,0,33373.601243579404,N,JupyterLab,Coursera
100805,2020,DE,Doctorate,Machine Learning Engineer,JS,None;TensorFlow,7,129834.18067168214,Yes,RStudio,Blogs
100806,2021,India,BS,Student,python,LightGBM;None,0,31046.782653228867,Y,VS Code,Blogs
100807,2021,DE,ph.d,ML Engineer,PYTHON,scikit-learn,5-10,136228.79042062836,Yes,Notepad++,YouTube
100808,2019,IND,Master's,Student,python,Keras;None;XGBoost,4,"$9,591",N,RStudio,Coursera
100809,2017,US,,Data Scientist,SQL,LightGBM;None;scikit-learn,1.5,"$149,273",Yes,PyCharm,Books
100810,2021,JP,PhD,Business Analyst,Java,LightGBM;XGBoost,3-5,94042.94343107256,N,PyCharm,Coursera
100811,2021,US,ph.d,Data Analyst,Java,LightGBM;PyTorch;scikit-learn,12,78840.71766482311,Yes,PyCharm,Blogs
100812,2017,JP,Bachelors,Data Scientist,PYTHON,Keras;LightGBM;scikit-learn,1-3,116140.69473049753,Y,Spyder,Udemy
100813,2021,BR,high School,data scientist,python,PyTorch;XGBoost,12,50902.31950414021,No,VS Code,Books
100814,2021,India,Masters,Software Engineer,JS,PyTorch,0,108159.98906407018,Yes,Notepad++,YouTube
100815,2019,Brazil,Bachelors,Software Engineer,R,None,0-1,119245.47379224464,N,PyCharm,Kaggle
100816,2020,U.S.A.,high School,Machine Learning Engineer,PYTHON,None;PyTorch,3-5,105786.94818797686,Hybrid,Spyder,Udemy
100817,2019,DE,Bachelor's,Data Engineer,Python,TensorFlow;scikit-learn,12,"$209,127",Y,PyCharm,Coursera
100818,2017,Nigeria,high School,Data Scientist,Python,TensorFlow,1-3,126321.9211590064,N,JupyterLab,University
100819,2019,AU,Doctorate,Researcher,PYTHON,TensorFlow,3-5,67481.04366052791,Hybrid,Spyder,University
100820,2021,Germany,Bachelor's,Data Analyst,JavaScript,LightGBM;scikit-learn,12,53191.764306530764,No,Notepad++,University
100821,2017,Japan,high School,Other,r,Keras;PyTorch,0-1,73850.63986440659,N,PyCharm,Udemy
100822,2019,USA,MS,data scientist,JavaScript,Keras;XGBoost,7,92516.47832739534,No,RStudio,Books
100823,2019,JP,PhD,ML Engineer,r,TensorFlow;scikit-learn,1-3,,No,Notepad++,Books
100824,2019,Nigeria,Master's,Data Analyst,PYTHON,LightGBM;None;scikit-learn,0,,Hybrid,PyCharm,University
100825,2021,United Kingdom,BA,Data Engineer,Java,LightGBM;None;scikit-learn,7,63604.61680806025,No,PyCharm,Books
100826,2019,United States,Master's,Business Analyst,python,TensorFlow;scikit-learn,4,62445.54109082338,N,Spyder,Kaggle
100827,2019,Germany,Bachelor's,Other,SQL,Keras;TensorFlow;scikit-learn,5-10,"$68,721",Yes,PyCharm,Blogs
100828,2020,Germany,Some college,ML Engineer,sql,TensorFlow;scikit-learn,4,"$111,557",N,RStudio,Coursera
100829,2019,Germany,Bachelors,ML Engineer,JavaScript,PyTorch,3-5,88495.53286958985,Y,JupyterLab,Udemy
100830,2018,DE,ph.d,ML Engineer,JS,Keras;None,5-10,88223.7535842554,Hybrid,PyCharm,Coursera
100831,2019,AU,MSc,Data Scientist,r,TensorFlow,1-3,"$145,236",Y,RStudio,University
100832,2018,BD,Doctorate,Software Engineer,R,Keras,12,105676.71403325335,No,Notepad++,YouTube
100833,2018,BD,MSc,Business Analyst,R,PyTorch;scikit-learn,7,87538.98984807733,Y,PyCharm,YouTube
100834,2019,Nigeria,Some college,Researcher,r,LightGBM;PyTorch;scikit-learn,5-10,63985.100727865945,No,JupyterLab,University
100835,2019,BR,Bachelor's,Data Engineer,PYTHON,XGBoost,0-1,111829.44543200229,Y,VS Code,Coursera
100836,2021,Nigeria,ph.d,Business Analyst,Python,PyTorch,7,"$107,605",Y,RStudio,Books
100837,2019,AU,Some college,data scientist,Java,PyTorch,5-10,57722.7516917398,Yes,Spyder,Books
100838,2020,United States,ph.d,Student,R,TensorFlow,0,19350.436752096757,Hybrid,PyCharm,Blogs
100839,2020,U.S.A.,High school,Researcher,JS,Keras;TensorFlow,4,121017.62019876584,N,Notepad++,YouTube
100840,2017,United States,Master's,Researcher,PYTHON,LightGBM;None,1.5,82275.1218546767,No,JupyterLab,Blogs
100841,2020,DE,ph.d,Other,Python,LightGBM;None;scikit-learn,1.5,"$37,576",Hybrid,Spyder,Coursera
100842,2018,UK,Masters,Machine Learning Engineer,JavaScript,None;XGBoost,5-10,"$71,648",Yes,Spyder,Kaggle
100843,2021,US,MS,Other,SQL,None;PyTorch;scikit-learn,0,47546.90407773206,Y,Spyder,Coursera
100844,2018,Canada,BA,Data Analyst,JS,LightGBM;XGBoost;scikit-learn,7,204722.69443836185,No,PyCharm,Kaggle
100845,2019,IND,MS,data scientist,JS,PyTorch,12,"$92,852",No,Notepad++,Books
100846,2017,IND,BA,Software Engineer,r,XGBoost,1.5,87995.43276688196,Hybrid,VS Code,Coursera
100847,2021,Canada,BA,Researcher,Java,None;XGBoost;scikit-learn,4,"$101,556",N,Notepad++,Books
100848,2019,Brazil,Diploma/Other,Machine Learning Engineer,Java,Keras;XGBoost;scikit-learn,5-10,"$100,311",Y,VS Code,Coursera
100849,2020,CAN,Diploma/Other,Data Analyst,r,None;scikit-learn,3-5,31998.211644593397,Hybrid,VS Code,Blogs
100850,2017,Bangladesh,Master's,Data Analyst,R,LightGBM;XGBoost;scikit-learn,10+,61185.53551769945,Y,Notepad++,YouTube
100851,2020,Bangladesh,Master's,Software Engineer,sql,PyTorch,0-1,93600.6097717718,Hybrid,PyCharm,Coursera
100852,2018,United States,Some college,ML Engineer,C#,Keras;LightGBM;PyTorch,12,196508.20389566163,Hybrid,Notepad++,Blogs
100853,2021,uk,Master's,Data Engineer,JS,LightGBM,7,99492.74730364507,N,RStudio,University
100854,2018,UK,MSc,Data Analyst,r,TensorFlow,10+,99150.36490936934,No,RStudio,Kaggle
100855,2018,UK,Doctorate,Data Scientist,PYTHON,Keras;None;PyTorch,3-5,"$131,610",N,PyCharm,Blogs
100856,2017,Brazil,,Data Analyst,PYTHON,LightGBM;None,3-5,"$45,591",No,PyCharm,Coursera
100857,2019,US,BA,Data Engineer,PYTHON,Keras;PyTorch,0,103570.16740646439,No,PyCharm,YouTube
100858,2020,AU,High school,Other,SQL,Keras;None;TensorFlow,4,87114.75369471569,N,PyCharm,YouTube
100859,2017,UK,high School,Data Scientist,sql,PyTorch;TensorFlow,4,105068.88659998243,Hybrid,PyCharm,Coursera
100860,2021,Brazil,MS,Software Engineer,JS,LightGBM,10+,76476.66477508478,Y,JupyterLab,Books
100861,2019,BR,PhD,Data Analyst,JavaScript,Keras;LightGBM;PyTorch,1-3,"$125,760",Y,VS Code,Udemy
100862,2019,Australia,MS,data scientist,r,PyTorch;scikit-learn,12,"$103,584",No,RStudio,Kaggle
100863,2019,U.S.A.,BA,Data Scientist,JavaScript,LightGBM,5-10,126976.3355893042,N,Spyder,Udemy
100864,2019,United Kingdom,Bachelor's,Data Scientist,python,XGBoost,4,"$90,463",Yes,Spyder,University
100865,2020,India,Master's,Software Engineer,JavaScript,None;XGBoost;scikit-learn,0,146581.9703962556,Y,PyCharm,Blogs
100866,2018,Germany,BA,Student,SQL,Keras;LightGBM;scikit-learn,0,"$11,731",Hybrid,RStudio,Books
100867,2018,Brazil,high School,ML Engineer,Java,LightGBM,1.5,"$111,979",Y,JupyterLab,Udemy
100868,2021,Germany,ph.d,Student,PYTHON,None;XGBoost,12,13611.87641080199,Yes,PyCharm,Udemy
100869,2021,UK,Master's,Business Analyst,SQL,scikit-learn,12,54768.84180651073,Y,VS Code,Coursera
100870,2019,Germany,PhD,Machine Learning Engineer,sql,PyTorch;TensorFlow;XGBoost,12,149971.74093419968,No,PyCharm,Udemy
100871,2018,CAN,BS,Business Analyst,Java,scikit-learn,10+,,N,JupyterLab,University
100872,2020,Brazil,ph.d,Researcher,R,None;scikit-learn,3-5,149917.03315479305,Hybrid,JupyterLab,Blogs
100873,2019,JP,Master's,data scientist,JS,Keras;LightGBM;PyTorch,3-5,95988.93012388404,Y,Notepad++,Blogs
100874,2017,IND,High school,data scientist,r,PyTorch;XGBoost;scikit-learn,0,"$59,675",N,RStudio,YouTube
100875,2018,Germany,Some college,Machine Learning Engineer,JS,LightGBM,4,88972.7631020495,Yes,JupyterLab,YouTube
100876,2020,BR,High school,Machine Learning Engineer,PYTHON,XGBoost,0-1,130495.12442202824,No,JupyterLab,University
100877,2020,AU,,Software Engineer,PYTHON,scikit-learn,10+,86422.33821078946,Hybrid,RStudio,Blogs
100878,2017,Canada,High school,Machine Learning Engineer,r,LightGBM;XGBoost,1-3,59414.03760805903,N,PyCharm,Books
100879,2018,JP,Bachelors,data scientist,JavaScript,,0,78226.13301248511,Hybrid,Notepad++,Books
100880,2018,UK,BS,Other,SQL,LightGBM;XGBoost;scikit-learn,0,600000,No,VS Code,Udemy
100881,2020,NG,BS,Software Engineer,Java,PyTorch,0,148888.58587612052,No,VS Code,Udemy
100882,2017,Bangladesh,MS,ML Engineer,R,LightGBM;None;XGBoost,7,,N,Notepad++,YouTube
100883,2017,AU,Doctorate,data scientist,sql,PyTorch,1-3,"$65,668",Yes,PyCharm,Coursera
100884,2021,Nigeria,BA,Machine Learning Engineer,SQL,PyTorch;TensorFlow;XGBoost,7,"$142,594",Hybrid,PyCharm,Blogs
100885,2018,UK,High school,data scientist,R,TensorFlow,3-5,75276.68562403468,No,JupyterLab,Udemy
100886,2020,India,Bachelors,data scientist,sql,LightGBM;None;scikit-learn,0-1,"$81,081",Y,RStudio,Coursera
100887,2018,India,high School,Data Scientist,,None;XGBoost,0-1,119127.8518070451,Y,VS Code,Kaggle
100888,2017,US,high School,Machine Learning Engineer,JS,,1-3,,Yes,Spyder,Udemy
100889,2018,BR,Diploma/Other,ML Engineer,PYTHON,Keras;LightGBM,0-1,"$91,709",Yes,PyCharm,Books
100890,2020,United Kingdom,MSc,Software Engineer,SQL,TensorFlow;XGBoost,12,110622.55944355865,No,Spyder,YouTube
100891,2021,U.S.A.,high School,Data Engineer,Python,XGBoost,5-10,"$124,069",No,JupyterLab,Udemy
100892,2021,Brazil,High school,data scientist,R,LightGBM;PyTorch;XGBoost,0,110799.77988202499,N,PyCharm,University
100893,2019,Australia,high School,Data Analyst,SQL,PyTorch,1.5,111014.68468179838,No,Spyder,Udemy
100894,2020,Germany,high School,Software Engineer,python,PyTorch,1-3,"$48,233",N,PyCharm,University
100895,2018,Canada,ph.d,Machine Learning Engineer,C#,LightGBM;scikit-learn,1-3,156936.38608803615,Hybrid,RStudio,Coursera
100896,2018,CAN,BS,Researcher,JavaScript,LightGBM,10+,49558.99364810315,Y,PyCharm,YouTube
100897,2021,Germany,BS,Student,R,None;PyTorch;scikit-learn,0,21150.29465503919,No,VS Code,Blogs
100898,2017,Nigeria,PhD,data scientist,sql,PyTorch;XGBoost;scikit-learn,1-3,93196.45368709693,No,RStudio,University
100899,2017,AU,MSc,data scientist,PYTHON,scikit-learn,0,45823.1528973231,No,JupyterLab,Udemy
100900,2018,Japan,Some college,Student,python,PyTorch;TensorFlow,4,10739.557267006137,Hybrid,Notepad++,Books
100901,2017,BR,MSc,Machine Learning Engineer,JS,PyTorch,0,149858.32832432515,Y,Notepad++,YouTube
100902,2018,CAN,Master's,Business Analyst,r,PyTorch;TensorFlow;scikit-learn,1-3,850000,Hybrid,RStudio,University
100903,2020,IND,PhD,Data Analyst,Python,LightGBM;None;scikit-learn,1-3,135108.78830053995,Y,Notepad++,Coursera
100904,2019,BD,Masters,Data Engineer,JS,Keras;None;TensorFlow,12,117027.61499964484,N,VS Code,Books
100905,2021,U.S.A.,,Business Analyst,Java,None;PyTorch,5-10,"$63,547",Hybrid,Notepad++,University
100906,2021,Nigeria,MS,Machine Learning Engineer,C#,Keras;LightGBM;XGBoost,0-1,135678.86156554258,Yes,RStudio,Coursera
100907,2019,CAN,Master's,Software Engineer,sql,None;PyTorch,0-1,"$111,539",Yes,PyCharm,YouTube
100908,2018,Australia,Some college,Machine Learning Engineer,PYTHON,None;PyTorch;TensorFlow,10+,125319.5679556452,Y,RStudio,Books
100909,2019,USA,MSc,Other,Java,LightGBM,7,"$75,830",N,Spyder,University
100910,2020,Nigeria,MS,Data Analyst,C#,Keras;PyTorch;scikit-learn,4,79984.32901172384,N,RStudio,YouTube
100911,2018,Australia,BA,Machine Learning Engineer,SQL,None;scikit-learn,12,"$152,707",Yes,PyCharm,Books
100912,2020,Canada,BA,Data Engineer,Python,LightGBM;None,0,,Y,VS Code,University
100913,2019,Canada,BA,Student,SQL,LightGBM;TensorFlow;scikit-learn,5-10,10470.954984322192,No,Notepad++,Kaggle
100914,2020,BR,high School,data scientist,r,scikit-learn,0,122685.74421096493,No,VS Code,YouTube
100915,2019,uk,High school,Researcher,JS,None,1.5,65561.91431127039,N,Spyder,University
100916,2018,United Kingdom,High school,Researcher,JavaScript,Keras;PyTorch;scikit-learn,12,43356.06252942974,Y,JupyterLab,YouTube
100917,2021,USA,Doctorate,Researcher,python,LightGBM;None,5-10,73905.53809365156,Hybrid,RStudio,YouTube
100918,2021,Australia,BA,Data Analyst,JavaScript,Keras;None,1.5,119893.20225824013,No,RStudio,Blogs
100919,2018,U.S.A.,Some college,Business Analyst,R,Keras;None,0-1,122840.7307507776,Hybrid,Spyder,University
100920,2021,IND,MSc,data scientist,JavaScript,Keras;XGBoost;scikit-learn,10+,26459.03881387903,Yes,Spyder,Books
100921,2019,NG,Master's,Student,R,Keras,1-3,"$10,448",Hybrid,Spyder,Books
100922,2021,UK,Masters,Other,C#,Keras;TensorFlow,1.5,45899.241032839054,Y,JupyterLab,YouTube
100923,2021,NG,Master's,Other,C#,TensorFlow;scikit-learn,7,74701.2592387327,No,Spyder,University
100924,2019,India,PhD,Researcher,r,LightGBM;XGBoost,12,98851.7117205706,Y,Spyder,Blogs
100925,2017,JP,High school,Business Analyst,R,Keras;PyTorch,3-5,47169.42210687214,No,PyCharm,Blogs
100926,2018,Australia,Doctorate,Machine Learning Engineer,sql,PyTorch,0,165206.3715210143,Yes,Notepad++,Udemy
100927,2020,Germany,BS,Machine Learning Engineer,JS,TensorFlow,10+,243489.01207107474,N,PyCharm,University
100928,2020,IND,high School,Data Analyst,R,TensorFlow;scikit-learn,10+,78138.23658194717,Y,RStudio,YouTube
100929,2018,Germany,Masters,Other,Python,None;TensorFlow,10+,"$41,191",No,VS Code,Kaggle
100930,2017,United Kingdom,PhD,Business Analyst,PYTHON,LightGBM;scikit-learn,4,133602.6408528467,Yes,VS Code,Books
100931,2021,U.S.A.,BA,Data Engineer,r,None;scikit-learn,1.5,75268.428155525,Hybrid,Notepad++,Blogs
100932,2021,U.S.A.,Masters,Data Analyst,R,scikit-learn,12,47908.14221280515,N,VS Code,YouTube
100933,2019,Australia,Some college,Data Engineer,C#,Keras;PyTorch;scikit-learn,5-10,93384.50253022993,N,VS Code,Books
100934,2018,uk,BA,Data Engineer,sql,None,5-10,"$127,894",Y,PyCharm,Udemy
100935,2018,USA,Bachelors,ML Engineer,r,PyTorch,1.5,125299.52272794789,Hybrid,Spyder,Coursera
100936,2017,Nigeria,MS,Software Engineer,python,Keras;XGBoost,1.5,"$176,389",Y,Notepad++,Udemy
100937,2021,United Kingdom,Diploma/Other,Data Analyst,SQL,PyTorch,0,80687.02476245993,Hybrid,VS Code,Blogs
100938,2017,Japan,High school,Other,Python,LightGBM;None,5-10,40455.58358537384,Hybrid,Spyder,University
100939,2020,UK,PhD,Software Engineer,JS,XGBoost;scikit-learn,5-10,,Y,RStudio,Coursera
100940,2018,CAN,Diploma/Other,Machine Learning Engineer,r,TensorFlow;scikit-learn,10+,113356.7687787903,No,PyCharm,University
100941,2020,JP,BA,Other,sql,None,0-1,59926.42488579191,Hybrid,VS Code,Books
100942,2020,Nigeria,,Student,SQL,LightGBM,1.5,13841.511460539958,Yes,PyCharm,Blogs
100943,2021,United Kingdom,MS,data scientist,SQL,PyTorch,12,47208.67892683986,N,Notepad++,Kaggle
100944,2018,DE,ph.d,Data Scientist,Python,LightGBM,3-5,"$128,201",Y,Notepad++,Udemy
100945,2017,United States,Masters,ML Engineer,JS,Keras;None,12,"$80,879",Yes,VS Code,Udemy
100946,2017,IND,MS,Other,PYTHON,None,12,52371.57353820759,Y,JupyterLab,University
100947,2021,Nigeria,Some college,Data Analyst,r,LightGBM;TensorFlow;XGBoost,0,40762.69829975646,Hybrid,PyCharm,Coursera
100948,2021,Germany,BA,Data Analyst,sql,PyTorch;XGBoost,5-10,51263.78986497252,Yes,VS Code,YouTube
100949,2020,JP,MSc,Other,R,scikit-learn,4,40075.494833828765,No,JupyterLab,Blogs
100950,2020,BD,High school,Student,JavaScript,PyTorch;XGBoost,10+,8709.383979627984,No,VS Code,Kaggle
100951,2020,BD,MSc,data scientist,,LightGBM,7,88373.9581598539,Y,RStudio,Books
