respondent_id,year,country_raw,education_raw,job_role_raw,primary_language_raw,ml_tools_raw,years_experience_raw,salary_usd_raw,remote_work_raw,preferred_ide_raw,learning_platform_raw,country,education,job_role,primary_language,remote_work,years_experience,salary_usd,ml_tools_list,ml_tool_count,country_le,education_le,job_role_le,primary_language_le,remote_work_le
101077,2020,Japan,Doctorate,Other,JavaScript,LightGBM;PyTorch;scikit-learn,4,36184.487293537306,Y,Spyder,YouTube,Japan,Doctorate,Other,JavaScript,Yes,4.0,36184.487293537306,"['LightGBM', 'PyTorch', 'scikit-learn']",3,6,1,5,2,2
101078,2018,USA,BA,Other,JS,None,0-1,37800.31918033297,Y,Spyder,Kaggle,United States,Bachelor's,Other,JavaScript,Yes,0.5,37800.31918033297,[],0,9,0,5,2,2
101079,2021,BR,Bachelor's,data scientist,python,XGBoost;scikit-learn,1-3,64388.29302937129,N,PyCharm,YouTube,Brazil,Bachelor's,Data Scientist,Python,No,2.0,64388.29302937129,"['XGBoost', 'scikit-learn']",2,2,0,3,3,1
101080,2021,Bangladesh,PhD,Business Analyst,r,Keras;PyTorch,4,89672.44295320244,N,RStudio,Udemy,Bangladesh,Doctorate,Business Analyst,R,No,4.0,89672.44295320244,"['Keras', 'PyTorch']",2,1,1,0,4,1
101081,2017,IND,Bachelors,Data Scientist,Python,TensorFlow,10+,87823.68312902811,N,RStudio,YouTube,India,Bachelor's,Data Scientist,Python,No,12.0,87823.68312902811,['TensorFlow'],1,5,0,3,3,1
101082,2019,JP,Doctorate,Software Engineer,r,None;TensorFlow;XGBoost,3-5,"$102,846",Y,JupyterLab,YouTube,Japan,Doctorate,Software Engineer,R,Yes,4.0,102846.0,"['None', 'TensorFlow', 'XGBoost']",3,6,1,7,4,2
101083,2021,uk,,Software Engineer,Python,None;XGBoost,3-5,"$128,997",Yes,PyCharm,YouTube,United Kingdom,Unknown,Software Engineer,Python,Yes,4.0,128997.0,"['None', 'XGBoost']",2,8,6,7,3,2
101084,2021,Brazil,Some college,Data Scientist,sql,Keras;TensorFlow,5-10,"$190,909",No,VS Code,Kaggle,Brazil,Some College,Data Scientist,SQL,No,7.5,190909.0,"['Keras', 'TensorFlow']",2,2,5,3,5,1
101085,2019,India,PhD,Researcher,Java,Keras;LightGBM;XGBoost,12,111222.51628068976,N,JupyterLab,YouTube,India,Doctorate,Researcher,Java,No,12.0,111222.51628068976,"['Keras', 'LightGBM', 'XGBoost']",3,5,1,6,1,1
101086,2020,UK,Masters,Software Engineer,PYTHON,PyTorch;scikit-learn,0-1,"$143,526",Y,PyCharm,Coursera,United Kingdom,Master's,Software Engineer,Python,Yes,0.5,143526.0,"['PyTorch', 'scikit-learn']",2,8,3,7,3,2
101087,2018,JP,Bachelor's,ML Engineer,Java,TensorFlow;XGBoost,5-10,"$108,050",Y,Notepad++,Books,Japan,Bachelor's,ML Engineer,Java,Yes,7.5,108050.0,"['TensorFlow', 'XGBoost']",2,6,0,4,1,2
101088,2021,uk,Doctorate,Student,R,PyTorch,3-5,14110.559532546082,Yes,JupyterLab,Coursera,United Kingdom,Doctorate,Student,R,Yes,4.0,14110.559532546082,['PyTorch'],1,8,1,8,4,2
101089,2018,U.S.A.,BA,Data Scientist,C#,TensorFlow;scikit-learn,10+,185117.5399025539,Y,PyCharm,Blogs,United States,Bachelor's,Data Scientist,C#,Yes,12.0,185117.5399025539,"['TensorFlow', 'scikit-learn']",2,9,0,3,0,2
101090,2021,BR,Diploma/Other,Software Engineer,Python,scikit-learn,5-10,174278.80384636633,No,JupyterLab,Udemy,Brazil,Other,Software Engineer,Python,No,7.5,174278.80384636633,['scikit-learn'],1,2,4,7,3,1
101091,2020,IND,Diploma/Other,Machine Learning Engineer,PYTHON,Keras;XGBoost,5-10,184742.08890323184,No,PyCharm,Coursera,India,Other,ML Engineer,Python,No,7.5,184742.08890323184,"['Keras', 'XGBoost']",2,5,4,4,3,1
101092,2020,BD,Some college,Machine Learning Engineer,python,LightGBM;scikit-learn,3-5,"$200,643",Y,Notepad++,Books,Bangladesh,Some College,ML Engineer,Python,Yes,4.0,200643.0,"['LightGBM', 'scikit-learn']",2,1,5,4,3,2
101093,2019,USA,BA,ML Engineer,r,Keras;PyTorch;TensorFlow,0,250205.9490573884,No,Spyder,Books,United States,Bachelor's,ML Engineer,R,No,0.0,250205.9490573884,"['Keras', 'PyTorch', 'TensorFlow']",3,9,0,4,4,1
101094,2018,Japan,Diploma/Other,Student,python,scikit-learn,3-5,8650.586057267978,No,PyCharm,Udemy,Japan,Other,Student,Python,No,4.0,9590.92149958966,['scikit-learn'],1,6,4,8,3,1
101095,2018,Brazil,Masters,Software Engineer,SQL,PyTorch;XGBoost,5-10,90371.33717543629,Yes,Spyder,YouTube,Brazil,Master's,Software Engineer,SQL,Yes,7.5,90371.33717543629,"['PyTorch', 'XGBoost']",2,2,3,7,5,2
101096,2018,India,Some college,Business Analyst,r,None,3-5,,Hybrid,PyCharm,Coursera,India,Some College,Business Analyst,R,Hybrid,4.0,93376.3547223415,[],0,5,5,0,4,0
101097,2018,JP,Doctorate,Machine Learning Engineer,PYTHON,None;XGBoost,12,"$146,525",Y,PyCharm,Blogs,Japan,Doctorate,ML Engineer,Python,Yes,12.0,146525.0,"['None', 'XGBoost']",2,6,1,4,3,2
101098,2021,U.S.A.,Doctorate,Researcher,JS,TensorFlow;XGBoost;scikit-learn,7,137419.78937044163,Y,Notepad++,Books,United States,Doctorate,Researcher,JavaScript,Yes,7.0,137419.78937044163,"['TensorFlow', 'XGBoost', 'scikit-learn']",3,9,1,6,2,2
101099,2019,NG,BA,Researcher,C#,PyTorch,3-5,89238.21765239346,Hybrid,Notepad++,Kaggle,Nigeria,Bachelor's,Researcher,C#,Hybrid,4.0,89238.21765239346,['PyTorch'],1,7,0,6,0,0
101100,2017,NG,ph.d,Researcher,Java,Keras;PyTorch;XGBoost,1.5,80131.08809787354,N,Notepad++,Coursera,Nigeria,Doctorate,Researcher,Java,No,1.5,80131.08809787354,"['Keras', 'PyTorch', 'XGBoost']",3,7,1,6,1,1
101101,2021,India,Bachelor's,ML Engineer,Java,None;PyTorch;TensorFlow,5-10,"$166,743",Hybrid,RStudio,University,India,Bachelor's,ML Engineer,Java,Hybrid,7.5,166743.0,"['None', 'PyTorch', 'TensorFlow']",3,5,0,4,1,0
101102,2021,BR,Bachelors,Software Engineer,r,TensorFlow;XGBoost;scikit-learn,1-3,231094.82262251904,Hybrid,RStudio,YouTube,Brazil,Bachelor's,Software Engineer,R,Hybrid,2.0,231094.82262251904,"['TensorFlow', 'XGBoost', 'scikit-learn']",3,2,0,7,4,0
101103,2021,Canada,Bachelor's,Data Engineer,Python,PyTorch;XGBoost,12,166156.692207182,Hybrid,RStudio,University,Canada,Bachelor's,Data Engineer,Python,Hybrid,12.0,166156.692207182,"['PyTorch', 'XGBoost']",2,3,0,2,3,0
101104,2021,DE,Masters,Student,SQL,Keras;None;PyTorch,10+,12972.471090820343,Y,VS Code,Udemy,Germany,Master's,Student,SQL,Yes,12.0,12972.471090820343,"['Keras', 'None', 'PyTorch']",3,4,3,8,5,2
101105,2018,DE,Bachelor's,Machine Learning Engineer,JS,Keras;None;scikit-learn,10+,211451.84199122287,N,Spyder,YouTube,Germany,Bachelor's,ML Engineer,JavaScript,No,12.0,211451.84199122287,"['Keras', 'None', 'scikit-learn']",3,4,0,4,2,1
101106,2019,JP,high School,Machine Learning Engineer,R,scikit-learn,1-3,174500.11947584464,Yes,JupyterLab,Coursera,Japan,High School or Less,ML Engineer,R,Yes,2.0,174500.11947584464,['scikit-learn'],1,6,2,4,4,2
101107,2020,Brazil,Bachelor's,Software Engineer,R,LightGBM,0,144988.8272904308,Hybrid,JupyterLab,Blogs,Brazil,Bachelor's,Software Engineer,R,Hybrid,0.0,144988.8272904308,['LightGBM'],1,2,0,7,4,0
101108,2020,Australia,Some college,Machine Learning Engineer,R,LightGBM,12,95168.15654742219,No,Notepad++,Blogs,Australia,Some College,ML Engineer,R,No,12.0,95168.15654742219,['LightGBM'],1,0,5,4,4,1
101109,2018,Brazil,Diploma/Other,Machine Learning Engineer,Python,Keras;None,10+,110789.10526757973,Hybrid,RStudio,University,Brazil,Other,ML Engineer,Python,Hybrid,12.0,110789.10526757973,"['Keras', 'None']",2,2,4,4,3,0
101110,2021,BR,Doctorate,Other,Python,LightGBM;PyTorch,7,83594.16577069733,No,RStudio,Udemy,Brazil,Doctorate,Other,Python,No,7.0,83594.16577069733,"['LightGBM', 'PyTorch']",2,2,1,5,3,1
101111,2018,IND,ph.d,ML Engineer,,TensorFlow;XGBoost,12,151962.6831351567,N,RStudio,Blogs,India,Doctorate,ML Engineer,Unknown,No,12.0,151962.6831351567,"['TensorFlow', 'XGBoost']",2,5,1,4,6,1
101112,2018,DE,BA,data scientist,SQL,None;TensorFlow,1.5,66955.77494805308,Y,PyCharm,University,Germany,Bachelor's,Data Scientist,SQL,Yes,1.5,66955.77494805308,"['None', 'TensorFlow']",2,4,0,3,5,2
101113,2019,DE,Some college,Business Analyst,Python,,12,"$50,555",No,JupyterLab,Blogs,Germany,Some College,Business Analyst,Python,No,12.0,50555.0,[],0,4,5,0,3,1
101114,2020,United States,Master's,Other,SQL,Keras;TensorFlow,1.5,87583.86021379467,Y,Notepad++,Books,United States,Master's,Other,SQL,Yes,1.5,87583.86021379467,"['Keras', 'TensorFlow']",2,9,3,5,5,2
101115,2020,CAN,Doctorate,Business Analyst,r,Keras;XGBoost;scikit-learn,12,"$85,120",Yes,PyCharm,Udemy,Canada,Doctorate,Business Analyst,R,Yes,12.0,85120.0,"['Keras', 'XGBoost', 'scikit-learn']",3,3,1,0,4,2
101116,2017,uk,MSc,Other,JavaScript,None;PyTorch;XGBoost,1.5,59200.572930785514,No,RStudio,Coursera,United Kingdom,Master's,Other,JavaScript,No,1.5,59200.572930785514,"['None', 'PyTorch', 'XGBoost']",3,8,3,5,2,1
101117,2021,Brazil,Masters,ML Engineer,Java,scikit-learn,0,159821.86201498343,N,RStudio,Blogs,Brazil,Master's,ML Engineer,Java,No,0.0,159821.86201498343,['scikit-learn'],1,2,3,4,1,1
101118,2018,UK,high School,Data Analyst,python,LightGBM;XGBoost,3-5,,Yes,Notepad++,YouTube,United Kingdom,High School or Less,Data Analyst,Python,Yes,4.0,87259.40781930309,"['LightGBM', 'XGBoost']",2,8,2,1,3,2
101119,2017,Nigeria,High school,Data Analyst,R,Keras;PyTorch;scikit-learn,5-10,"$53,333",No,JupyterLab,Blogs,Nigeria,High School or Less,Data Analyst,R,No,7.5,53333.0,"['Keras', 'PyTorch', 'scikit-learn']",3,7,2,1,4,1
101120,2021,NG,high School,Researcher,Python,Keras;XGBoost;scikit-learn,3-5,122420.84090614878,Hybrid,RStudio,University,Nigeria,High School or Less,Researcher,Python,Hybrid,4.0,122420.84090614878,"['Keras', 'XGBoost', 'scikit-learn']",3,7,2,6,3,0
101121,2021,BD,high School,Data Analyst,C#,PyTorch,4,57440.80022162664,Yes,RStudio,Books,Bangladesh,High School or Less,Data Analyst,C#,Yes,4.0,57440.80022162664,['PyTorch'],1,1,2,1,0,2
101122,2021,India,Bachelors,ML Engineer,r,PyTorch,4,"$130,062",No,Spyder,YouTube,India,Bachelor's,ML Engineer,R,No,4.0,130062.0,['PyTorch'],1,5,0,4,4,1
101123,2021,UK,MSc,ML Engineer,C#,LightGBM,4,74914.12742391917,Hybrid,PyCharm,Coursera,United Kingdom,Master's,ML Engineer,C#,Hybrid,4.0,74914.12742391917,['LightGBM'],1,8,3,4,0,0
101124,2020,Bangladesh,Master's,data scientist,sql,None;TensorFlow;XGBoost,0,54326.27625220703,N,RStudio,University,Bangladesh,Master's,Data Scientist,SQL,No,0.0,54326.27625220703,"['None', 'TensorFlow', 'XGBoost']",3,1,3,3,5,1
101125,2020,DE,MSc,Data Scientist,python,Keras;LightGBM,4,66087.82810254487,Hybrid,Notepad++,Books,Germany,Master's,Data Scientist,Python,Hybrid,4.0,66087.82810254487,"['Keras', 'LightGBM']",2,4,3,3,3,0
101126,2017,AU,Doctorate,Machine Learning Engineer,sql,XGBoost,3-5,"$96,033",Y,PyCharm,Udemy,Australia,Doctorate,ML Engineer,SQL,Yes,4.0,96033.0,['XGBoost'],1,0,1,4,5,2
101127,2019,Japan,ph.d,Student,Java,LightGBM;PyTorch;TensorFlow,12,14415.34039141278,Yes,RStudio,Blogs,Japan,Doctorate,Student,Java,Yes,12.0,14415.34039141278,"['LightGBM', 'PyTorch', 'TensorFlow']",3,6,1,8,1,2
101128,2019,US,Bachelor's,Data Analyst,r,LightGBM,7,104270.4346651314,Hybrid,Notepad++,Coursera,United States,Bachelor's,Data Analyst,R,Hybrid,7.0,104270.4346651314,['LightGBM'],1,9,0,1,4,0
101129,2018,AU,ph.d,ML Engineer,Java,PyTorch;XGBoost,1-3,109845.30290019998,Hybrid,VS Code,Books,Australia,Doctorate,ML Engineer,Java,Hybrid,2.0,109845.30290019998,"['PyTorch', 'XGBoost']",2,0,1,4,1,0
101130,2020,USA,MS,Software Engineer,sql,Keras;PyTorch;TensorFlow,5-10,98560.96716774309,N,VS Code,University,United States,Master's,Software Engineer,SQL,No,7.5,98560.96716774309,"['Keras', 'PyTorch', 'TensorFlow']",3,9,3,7,5,1
101131,2019,United States,high School,Other,JS,LightGBM;PyTorch,1.5,54787.72756440983,Hybrid,Notepad++,University,United States,High School or Less,Other,JavaScript,Hybrid,1.5,54787.72756440983,"['LightGBM', 'PyTorch']",2,9,2,5,2,0
101132,2017,India,Masters,Data Scientist,Python,Keras,1-3,100030.61429810815,No,JupyterLab,Blogs,India,Master's,Data Scientist,Python,No,2.0,100030.61429810815,['Keras'],1,5,3,3,3,1
101133,2018,DE,Master's,Researcher,python,TensorFlow;XGBoost;scikit-learn,4,"$76,975",No,RStudio,Books,Germany,Master's,Researcher,Python,No,4.0,76975.0,"['TensorFlow', 'XGBoost', 'scikit-learn']",3,4,3,6,3,1
101134,2020,United Kingdom,Some college,Data Analyst,PYTHON,None;scikit-learn,12,92654.35021445727,Yes,PyCharm,Kaggle,United Kingdom,Some College,Data Analyst,Python,Yes,12.0,92654.35021445727,"['None', 'scikit-learn']",2,8,5,1,3,2
101135,2017,USA,MS,Student,PYTHON,scikit-learn,0-1,"$10,543",Hybrid,PyCharm,University,United States,Master's,Student,Python,Hybrid,0.5,10543.0,['scikit-learn'],1,9,3,8,3,0
101136,2021,Canada,Bachelors,ML Engineer,Python,LightGBM,7,"$185,513",No,RStudio,Blogs,Canada,Bachelor's,ML Engineer,Python,No,7.0,185513.0,['LightGBM'],1,3,0,4,3,1
101137,2019,US,Some college,Other,C#,LightGBM;None,1-3,80869.76787491758,Y,Notepad++,Kaggle,United States,Some College,Other,C#,Yes,2.0,80869.76787491758,"['LightGBM', 'None']",2,9,5,5,0,2
101138,2019,DE,High school,Data Engineer,Python,scikit-learn,1.5,147387.9325813947,No,PyCharm,Kaggle,Germany,High School or Less,Data Engineer,Python,No,1.5,147387.9325813947,['scikit-learn'],1,4,2,2,3,1
101139,2020,IND,Bachelor's,data scientist,Python,LightGBM;PyTorch;scikit-learn,0,61701.31631655888,No,Notepad++,Blogs,India,Bachelor's,Data Scientist,Python,No,0.0,61701.31631655888,"['LightGBM', 'PyTorch', 'scikit-learn']",3,5,0,3,3,1
101140,2021,U.S.A.,Bachelor's,data scientist,JS,LightGBM;None;TensorFlow,0-1,67844.40419756602,Y,Spyder,Coursera,United States,Bachelor's,Data Scientist,JavaScript,Yes,0.5,67844.40419756602,"['LightGBM', 'None', 'TensorFlow']",3,9,0,3,2,2
101141,2019,uk,BA,Business Analyst,JS,TensorFlow;XGBoost,5-10,,N,RStudio,University,United Kingdom,Bachelor's,Business Analyst,JavaScript,No,7.5,93376.3547223415,"['TensorFlow', 'XGBoost']",2,8,0,0,2,1
101142,2020,USA,Bachelor's,ML Engineer,python,Keras;None;TensorFlow,0-1,"$99,904",Y,Notepad++,Kaggle,United States,Bachelor's,ML Engineer,Python,Yes,0.5,99904.0,"['Keras', 'None', 'TensorFlow']",3,9,0,4,3,2
101143,2020,United States,Masters,ML Engineer,Java,TensorFlow;scikit-learn,10+,1200000,N,JupyterLab,Coursera,United States,Master's,ML Engineer,Java,No,12.0,700999.9999999991,"['TensorFlow', 'scikit-learn']",2,9,3,4,1,1
101144,2018,U.S.A.,Diploma/Other,ML Engineer,sql,Keras;XGBoost,4,,Yes,Notepad++,YouTube,United States,Other,ML Engineer,SQL,Yes,4.0,127994.21227948472,"['Keras', 'XGBoost']",2,9,4,4,5,2
101145,2021,BR,Bachelors,Machine Learning Engineer,python,Keras;PyTorch;XGBoost,3-5,161732.1063506778,Hybrid,PyCharm,Blogs,Brazil,Bachelor's,ML Engineer,Python,Hybrid,4.0,161732.1063506778,"['Keras', 'PyTorch', 'XGBoost']",3,2,0,4,3,0
101146,2021,AU,BA,Other,Java,Keras;None;scikit-learn,12,63270.843034967234,N,RStudio,University,Australia,Bachelor's,Other,Java,No,12.0,63270.843034967234,"['Keras', 'None', 'scikit-learn']",3,0,0,5,1,1
101147,2020,NG,PhD,ML Engineer,C#,XGBoost,0-1,83862.38327985893,No,VS Code,YouTube,Nigeria,Doctorate,ML Engineer,C#,No,0.5,83862.38327985893,['XGBoost'],1,7,1,4,0,1
101148,2021,USA,BS,ML Engineer,sql,None;TensorFlow,12,"$113,339",Yes,VS Code,Udemy,United States,Bachelor's,ML Engineer,SQL,Yes,12.0,113339.0,"['None', 'TensorFlow']",2,9,0,4,5,2
101149,2021,Canada,Master's,Machine Learning Engineer,R,TensorFlow,1.5,183135.5331564748,No,Notepad++,Coursera,Canada,Master's,ML Engineer,R,No,1.5,183135.5331564748,['TensorFlow'],1,3,3,4,4,1
101150,2020,IND,Diploma/Other,Data Engineer,Java,Keras;LightGBM,3-5,98269.5267527561,Hybrid,JupyterLab,Blogs,India,Other,Data Engineer,Java,Hybrid,4.0,98269.5267527561,"['Keras', 'LightGBM']",2,5,4,2,1,0
101151,2021,US,MS,Student,JS,Keras;None,0-1,10904.840906272952,No,Notepad++,Kaggle,United States,Master's,Student,JavaScript,No,0.5,10904.840906272952,"['Keras', 'None']",2,9,3,8,2,1
101152,2020,uk,Bachelor's,ML Engineer,C#,LightGBM;scikit-learn,5-10,"$1,200,000",No,Spyder,Books,United Kingdom,Bachelor's,ML Engineer,C#,No,7.5,700999.9999999991,"['LightGBM', 'scikit-learn']",2,8,0,4,0,1
101153,2020,CAN,MS,Software Engineer,PYTHON,PyTorch,0-1,97495.06123730166,Yes,RStudio,Coursera,Canada,Master's,Software Engineer,Python,Yes,0.5,97495.06123730166,['PyTorch'],1,3,3,7,3,2
101154,2020,India,High school,Other,PYTHON,None;TensorFlow,1-3,77292.61099087259,No,Spyder,YouTube,India,High School or Less,Other,Python,No,2.0,77292.61099087259,"['None', 'TensorFlow']",2,5,2,5,3,1
101155,2020,India,Bachelor's,Business Analyst,python,LightGBM;None;PyTorch,10+,850000,No,Notepad++,Udemy,India,Bachelor's,Business Analyst,Python,No,12.0,700999.9999999991,"['LightGBM', 'None', 'PyTorch']",3,5,0,0,3,1
101156,2018,IND,Masters,Data Analyst,JavaScript,Keras;LightGBM;TensorFlow,12,70124.95629286487,Y,Notepad++,Udemy,India,Master's,Data Analyst,JavaScript,Yes,12.0,70124.95629286487,"['Keras', 'LightGBM', 'TensorFlow']",3,5,3,1,2,2
101157,2021,United Kingdom,Some college,Researcher,python,Keras;PyTorch,1.5,100527.71139208158,No,RStudio,University,United Kingdom,Some College,Researcher,Python,No,1.5,100527.71139208158,"['Keras', 'PyTorch']",2,8,5,6,3,1
101158,2021,Germany,MS,Data Engineer,sql,None,3-5,"$142,914",Y,VS Code,Books,Germany,Master's,Data Engineer,SQL,Yes,4.0,142914.0,[],0,4,3,2,5,2
101159,2017,CAN,Masters,data scientist,r,None;TensorFlow;XGBoost,7,64677.78811059453,No,JupyterLab,University,Canada,Master's,Data Scientist,R,No,7.0,64677.78811059453,"['None', 'TensorFlow', 'XGBoost']",3,3,3,3,4,1
101160,2021,DE,BS,Researcher,r,PyTorch;XGBoost,12,76524.69662551545,Y,VS Code,Kaggle,Germany,Bachelor's,Researcher,R,Yes,12.0,76524.69662551545,"['PyTorch', 'XGBoost']",2,4,0,6,4,2
101161,2017,Bangladesh,ph.d,Researcher,R,None;TensorFlow,0-1,,Yes,Spyder,Blogs,Bangladesh,Doctorate,Researcher,R,Yes,0.5,93358.95489298862,"['None', 'TensorFlow']",2,1,1,6,4,2
101162,2019,Canada,Master's,Student,sql,Keras;LightGBM;PyTorch,1.5,12204.581271684376,Y,JupyterLab,Blogs,Canada,Master's,Student,SQL,Yes,1.5,12204.581271684376,"['Keras', 'LightGBM', 'PyTorch']",3,3,3,8,5,2
101163,2020,BR,high School,Student,Python,scikit-learn,1.5,9673.204107275782,N,PyCharm,Udemy,Brazil,High School or Less,Student,Python,No,1.5,9673.204107275782,['scikit-learn'],1,2,2,8,3,1
101164,2018,Germany,BS,Software Engineer,C#,Keras;LightGBM;PyTorch,0-1,124036.46701061947,Y,RStudio,Blogs,Germany,Bachelor's,Software Engineer,C#,Yes,0.5,124036.46701061947,"['Keras', 'LightGBM', 'PyTorch']",3,4,0,7,0,2
101165,2021,IND,Bachelor's,Researcher,Python,Keras;None;scikit-learn,3-5,89084.09911890895,Hybrid,Spyder,University,India,Bachelor's,Researcher,Python,Hybrid,4.0,89084.09911890895,"['Keras', 'None', 'scikit-learn']",3,5,0,6,3,0
101166,2021,Australia,Bachelors,Machine Learning Engineer,R,None;XGBoost,3-5,"$100,944",Yes,VS Code,Books,Australia,Bachelor's,ML Engineer,R,Yes,4.0,100944.0,"['None', 'XGBoost']",2,0,0,4,4,2
101167,2019,U.S.A.,PhD,Student,sql,LightGBM,12,26963.63956662781,Yes,Spyder,Udemy,United States,Doctorate,Student,SQL,Yes,12.0,26963.63956662781,['LightGBM'],1,9,1,8,5,2
101168,2017,Germany,Bachelors,Student,r,Keras;LightGBM;XGBoost,7,13992.224763786788,Y,Spyder,Kaggle,Germany,Bachelor's,Student,R,Yes,7.0,13992.224763786788,"['Keras', 'LightGBM', 'XGBoost']",3,4,0,8,4,2
101169,2018,Germany,Doctorate,data scientist,python,LightGBM,12,70988.31285685922,Hybrid,PyCharm,Kaggle,Germany,Doctorate,Data Scientist,Python,Hybrid,12.0,70988.31285685922,['LightGBM'],1,4,1,3,3,0
101170,2020,India,Diploma/Other,Student,r,PyTorch;TensorFlow;scikit-learn,0-1,14106.928542158746,Yes,VS Code,Books,India,Other,Student,R,Yes,0.5,14106.928542158746,"['PyTorch', 'TensorFlow', 'scikit-learn']",3,5,4,8,4,2
101171,2021,AU,Masters,Business Analyst,sql,Keras;LightGBM;PyTorch,3-5,82212.09066561006,No,JupyterLab,Udemy,Australia,Master's,Business Analyst,SQL,No,4.0,82212.09066561006,"['Keras', 'LightGBM', 'PyTorch']",3,0,3,0,5,1
101172,2020,AU,Bachelors,ML Engineer,Java,TensorFlow;XGBoost;scikit-learn,4,142107.94673424299,N,PyCharm,Udemy,Australia,Bachelor's,ML Engineer,Java,No,4.0,142107.94673424299,"['TensorFlow', 'XGBoost', 'scikit-learn']",3,0,0,4,1,1
101173,2018,India,High school,Data Analyst,R,Keras;LightGBM;PyTorch,12,76061.58557817893,Yes,Notepad++,Udemy,India,High School or Less,Data Analyst,R,Yes,12.0,76061.58557817893,"['Keras', 'LightGBM', 'PyTorch']",3,5,2,1,4,2
101174,2020,U.S.A.,BS,data scientist,sql,Keras;None;scikit-learn,0,"$80,881",Yes,Spyder,Udemy,United States,Bachelor's,Data Scientist,SQL,Yes,0.0,80881.0,"['Keras', 'None', 'scikit-learn']",3,9,0,3,5,2
101175,2019,Nigeria,Master's,Other,python,scikit-learn,0-1,67715.73742586421,Hybrid,VS Code,Blogs,Nigeria,Master's,Other,Python,Hybrid,0.5,67715.73742586421,['scikit-learn'],1,7,3,5,3,0
101176,2021,BR,Doctorate,Data Scientist,python,TensorFlow,7,63105.46837539357,Yes,RStudio,YouTube,Brazil,Doctorate,Data Scientist,Python,Yes,7.0,63105.46837539357,['TensorFlow'],1,2,1,3,3,2
101177,2017,NG,Doctorate,Machine Learning Engineer,Java,PyTorch,0,129970.57009346424,N,RStudio,Kaggle,Nigeria,Doctorate,ML Engineer,Java,No,0.0,129970.57009346424,['PyTorch'],1,7,1,4,1,1
101178,2021,Canada,PhD,Software Engineer,SQL,None,5-10,81753.2872168895,Hybrid,Notepad++,University,Canada,Doctorate,Software Engineer,SQL,Hybrid,7.5,81753.2872168895,[],0,3,1,7,5,0
101179,2020,CAN,,Data Scientist,SQL,None,0,84592.92241879528,Yes,VS Code,University,Canada,Unknown,Data Scientist,SQL,Yes,0.0,84592.92241879528,[],0,3,6,3,5,2
101180,2021,AU,Masters,Data Analyst,Python,XGBoost,1-3,71694.88643222794,N,JupyterLab,Blogs,Australia,Master's,Data Analyst,Python,No,2.0,71694.88643222794,['XGBoost'],1,0,3,1,3,1
101181,2019,IND,BA,Researcher,JavaScript,LightGBM,4,,N,RStudio,Blogs,India,Bachelor's,Researcher,JavaScript,No,4.0,93358.95489298862,['LightGBM'],1,5,0,6,2,1
101182,2020,India,High school,Other,,scikit-learn,0,100315.75974801525,Yes,Notepad++,Kaggle,India,High School or Less,Other,Unknown,Yes,0.0,100315.75974801525,['scikit-learn'],1,5,2,5,6,2
101183,2021,Australia,Master's,ML Engineer,JavaScript,None;PyTorch,12,"$88,422",Yes,JupyterLab,University,Australia,Master's,ML Engineer,JavaScript,Yes,12.0,88422.0,"['None', 'PyTorch']",2,0,3,4,2,2
101184,2017,Nigeria,PhD,data scientist,sql,Keras;TensorFlow;XGBoost,3-5,109527.38358064246,N,Spyder,Books,Nigeria,Doctorate,Data Scientist,SQL,No,4.0,109527.38358064246,"['Keras', 'TensorFlow', 'XGBoost']",3,7,1,3,5,1
101185,2021,AU,MS,Data Scientist,PYTHON,Keras;PyTorch;scikit-learn,7,93527.51549346758,Y,PyCharm,University,Australia,Master's,Data Scientist,Python,Yes,7.0,93527.51549346758,"['Keras', 'PyTorch', 'scikit-learn']",3,0,3,3,3,2
101186,2020,USA,Master's,Other,C#,LightGBM;None;TensorFlow,3-5,,Yes,VS Code,University,United States,Master's,Other,C#,Yes,4.0,60218.03317666554,"['LightGBM', 'None', 'TensorFlow']",3,9,3,5,0,2
101187,2017,AU,High school,Data Analyst,SQL,Keras;PyTorch,5-10,156996.99795712077,Hybrid,Notepad++,University,Australia,High School or Less,Data Analyst,SQL,Hybrid,7.5,156996.99795712077,"['Keras', 'PyTorch']",2,0,2,1,5,0
101188,2018,Australia,high School,Other,PYTHON,LightGBM;PyTorch;XGBoost,1-3,66765.17371957285,Hybrid,PyCharm,YouTube,Australia,High School or Less,Other,Python,Hybrid,2.0,66765.17371957285,"['LightGBM', 'PyTorch', 'XGBoost']",3,0,2,5,3,0
101189,2020,Japan,high School,Other,SQL,LightGBM;None;PyTorch,7,79079.52841270616,Y,PyCharm,Udemy,Japan,High School or Less,Other,SQL,Yes,7.0,79079.52841270616,"['LightGBM', 'None', 'PyTorch']",3,6,2,5,5,2
101190,2017,United Kingdom,high School,Machine Learning Engineer,python,Keras;None;scikit-learn,12,"$98,968",No,Notepad++,Coursera,United Kingdom,High School or Less,ML Engineer,Python,No,12.0,98968.0,"['Keras', 'None', 'scikit-learn']",3,8,2,4,3,1
101191,2020,BR,BA,Data Analyst,SQL,PyTorch,12,109344.25052056092,Yes,JupyterLab,Coursera,Brazil,Bachelor's,Data Analyst,SQL,Yes,12.0,109344.25052056092,['PyTorch'],1,2,0,1,5,2
